# ::id 191666-0008
# ::tok I 'd recommend to save your time and energy and find another greek store .
# ::alignments 0-1.1.1 2-1.1.3 3-1.1.4.1 4-1.1.4.2 5-1.1.4.3.1 6-1.1.4.3.2.1 7-1.1.4.3.2.2 8-1.1.4.3.2.3 9-1.2 10-1.3.2 11-1.3.3.3 12-1.3.3.4 13-1.3.3.1
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label~e.2)
           :A (v7 / label
                  :R (v11 / label~e.3)
                  :P (v12 / label~e.4)
                  :A (v13 / label
                          :E (v17 / label~e.5)
                          :C (v18 / label
                                  :C (v19 / label~e.6)
                                  :N (v20 / label~e.7)
                                  :C (v21 / label~e.8)))))
    :L (v3 / label~e.9)
    :H (v4 / label
           :A (v8 / label)
           :P (v9 / label~e.10)
           :A (v10 / label
                   :C (v14 / label~e.13)
                   :E (v15 / label~e.11)
                   :E (v16 / label~e.12))))
