# ::id 181748-0009
# ::tok I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a few falsehoods .
# ::alignments 0-1.1.1 1-1.1.2.1 2-1.1.2.2 3-1.2 4-1.3.1 5-1.3.2 6-1.3.3.1 7-1.3.3.2.1 8-1.3.3.2.2 9-1.3.3.2.3 10-1.3.3.2.4 11-1.3.3.2.5.1 12-1.3.3.2.5.2 13-1.3.3.2.5.3.2 14-1.4 15-1.5.2 16-1.5.3 17-1.5.1.1 18-1.5.1.2.1 19-1.5.1.2.2 20-1.5.1.3 21-1.5.1.4.1 22-1.5.1.4.2 23-1.5.1.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v7 / label~e.0)
           :P (v8 / label
                  :C (v15 / label~e.1)
                  :E (v16 / label~e.2)))
    :L (v3 / label~e.3)
    :H (v4 / label
           :P (v9 / label~e.4)
           :A (v10 / label~e.5)
           :A (v11 / label
                   :C (v17 / label~e.6)
                   :E (v18 / label
                           :R (v23 / label~e.7)
                           :A (v24 / label~e.8)
                           :D (v25 / label~e.9)
                           :S (v26 / label~e.10)
                           :A (v27 / label
                                   :E (v33 / label~e.11)
                                   :C (v34 / label~e.12)
                                   :R (v35 / label
                                           :C v17
                                           :R (v36 / label~e.13)))))
           :A v7)
    :L (v5 / label~e.14)
    :H (v6 / label
           :A (v12 / label
                   :R (v19 / label~e.17)
                   :C (v20 / label
                           :Q (v28 / label~e.18)
                           :C (v29 / label~e.19))
                   :N (v21 / label~e.20)
                   :C (v22 / label
                           :E (v30 / label~e.21)
                           :Q (v31 / label~e.22)
                           :C (v32 / label~e.23)))
           :A (v13 / label~e.15)
           :P (v14 / label~e.16)))
