# ::id 241739-0002
# ::tok Firstly , the other reviewer clearly has never been to Nick 's , or he would know that Nick only charges $ 13 for a haircut which is pretty much industry standard .
# ::alignments 0-1.1 3-1.2.1.2 4-1.2.1.3 5-1.2.2 7-1.2.4 8-1.2.5 9-1.2.6.1 10-1.2.6.2 11-1.2.6.3 13-1.3 14-1.4.1 15-1.4.2 16-1.4.3 17-1.4.4.1 18-1.4.4.2 19-1.4.4.3 20-1.4.4.4 21-1.6.5.1 22-1.6.5.1 25-1.4.4.5.3.2 26-1.5 28-1.6.2 29-1.6.2 30-1.6.3 31-1.6.4
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v8 / label
                  :E (v21 / label~e.3)
                  :C (v22 / label~e.4))
           :G (v9 / label~e.5)
           :D (v10 / label~e.7)
           :P (v11 / label~e.8)
           :A (v12 / label
                   :R (v23 / label~e.9)
                   :C (v24 / label~e.10)
                   :R (v25 / label~e.11)))
    :L (v4 / label~e.13)
    :H (v5 / label
           :A (v13 / label~e.14)
           :D (v14 / label~e.15)
           :P (v15 / label~e.16)
           :A (v16 / label
                   :R (v26 / label~e.17)
                   :A (v27 / label~e.18)
                   :D (v28 / label~e.19)
                   :P (v29 / label~e.20)
                   :A (v30 / label
                           :A (v20 / label
                                   :E (v31 / label~e.21,22))
                           :P (v32 / label
                                   :C (v33 / label~e.25)))))
    :L (v6 / label~e.26)
    :H (v7 / label
           :D (v17 / label~e.28,29)
           :A (v18 / label~e.30)
           :S (v19 / label~e.31)
           :A v20))
